target,target_label,target_direction,target_normalized_as,feature,source_table,feature_family,operation_id,access_mode,n_overlap,n_feature_valid,n_target_valid,n_unique,missing_ratio,spearman_r,abs_spearman,effect_direction,direction_stability,rank_score,status,reason
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__ratio__hrv_freq__LF_power,,,,delta,21,22,21,21,0,0.114285714286,0.114285714286,positive,1,0.38,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__ratio__hrv_time__MeanHR_bpm,,,,delta,21,22,21,21,0,-0.0805194805195,0.0805194805195,negative,0.952380952381,0.342077922078,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__ratio__hrv_time__MeanNN_ms,,,,delta,21,22,21,21,0,0.0584415584416,0.0584415584416,positive,0.857142857143,0.298051948052,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__ratio__hrv_time__RMSSD_ms,,,,delta,21,22,21,21,0,0.0350649350649,0.0350649350649,positive,0.809523809524,0.267402597403,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__ratio__hrv_time__SDNN_ms,,,,delta,21,22,21,21,0,0.31038961039,0.31038961039,positive,1,0.517272727273,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__ratio__hrv_time__pNN50_percent,,,,delta,21,22,21,18,0,0.268405332715,0.268405332715,positive,1,0.4878837329,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__delta__hrv_freq__HF_power,,,,delta,21,22,21,21,0,0.167532467532,0.167532467532,positive,1,0.417272727273,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__delta__hrv_freq__LF_HF_ratio,,,,delta,21,22,21,21,0,-0.24025974026,0.24025974026,negative,1,0.468181818182,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__delta__hrv_freq__LF_power,,,,delta,21,22,21,21,0,-0.21038961039,0.21038961039,negative,1,0.447272727273,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__delta__hrv_time__MeanHR_bpm,,,,delta,21,22,21,21,0,0.249350649351,0.249350649351,positive,1,0.474545454545,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__delta__hrv_time__MeanNN_ms,,,,delta,21,22,21,21,0,-0.312987012987,0.312987012987,negative,1,0.519090909091,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__delta__hrv_time__RMSSD_ms,,,,delta,21,22,21,21,0,-0.144155844156,0.144155844156,negative,1,0.400909090909,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__delta__hrv_time__SDNN_ms,,,,delta,21,22,21,21,0,0.375324675325,0.375324675325,positive,1,0.562727272727,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__delta__hrv_time__pNN50_percent,,,,delta,21,22,21,21,0,-0.122077922078,0.122077922078,negative,1,0.385454545455,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__percent_delta__hrv_freq__HF_power,,,,delta,21,22,21,21,0,0.103896103896,0.103896103896,positive,1,0.372727272727,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__percent_delta__hrv_freq__LF_HF_ratio,,,,delta,21,22,21,21,0,-0.197402597403,0.197402597403,negative,1,0.438181818182,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__percent_delta__hrv_freq__LF_power,,,,delta,21,22,21,21,0,-0.157142857143,0.157142857143,negative,1,0.41,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__percent_delta__hrv_time__MeanHR_bpm,,,,delta,21,22,21,21,0,0.350649350649,0.350649350649,positive,1,0.545454545455,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__percent_delta__hrv_time__MeanNN_ms,,,,delta,21,22,21,21,0,-0.25974025974,0.25974025974,negative,1,0.481818181818,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__percent_delta__hrv_time__RMSSD_ms,,,,delta,21,22,21,21,0,-0.0792207792208,0.0792207792208,negative,1,0.355454545455,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__percent_delta__hrv_time__SDNN_ms,,,,delta,21,22,21,21,0,0.312987012987,0.312987012987,positive,1,0.519090909091,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__percent_delta__hrv_time__pNN50_percent,,,,delta,21,22,21,20,0,-0.024033778468,0.024033778468,negative,0.7,0.226823644928,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__ratio__hrv_freq__HF_power,,,,delta,21,22,21,21,0,0.103896103896,0.103896103896,positive,1,0.372727272727,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__ratio__hrv_freq__LF_HF_ratio,,,,delta,21,22,21,21,0,-0.197402597403,0.197402597403,negative,1,0.438181818182,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__ratio__hrv_freq__LF_power,,,,delta,21,22,21,21,0,-0.157142857143,0.157142857143,negative,1,0.41,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__ratio__hrv_time__MeanHR_bpm,,,,delta,21,22,21,21,0,0.350649350649,0.350649350649,positive,1,0.545454545455,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__ratio__hrv_time__MeanNN_ms,,,,delta,21,22,21,21,0,-0.25974025974,0.25974025974,negative,1,0.481818181818,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__ratio__hrv_time__RMSSD_ms,,,,delta,21,22,21,21,0,-0.0792207792208,0.0792207792208,negative,1,0.355454545455,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__ratio__hrv_time__SDNN_ms,,,,delta,21,22,21,21,0,0.312987012987,0.312987012987,positive,1,0.519090909091,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__ratio__hrv_time__pNN50_percent,,,,delta,21,22,21,20,0,-0.024033778468,0.024033778468,negative,0.7,0.226823644928,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__delta_to_delta__hrv_freq__HF_power,,,,delta,21,22,21,21,0,0.123376623377,0.123376623377,positive,1,0.386363636364,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__delta_to_delta__hrv_freq__LF_HF_ratio,,,,delta,21,22,21,21,0,0.0233766233766,0.0233766233766,positive,0.714285714286,0.230649350649,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__delta_to_delta__hrv_freq__LF_power,,,,delta,21,22,21,21,0,0.211688311688,0.211688311688,positive,1,0.448181818182,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__delta_to_delta__hrv_time__MeanHR_bpm,,,,delta,21,22,21,21,0,-0.196103896104,0.196103896104,negative,1,0.437272727273,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__delta_to_delta__hrv_time__MeanNN_ms,,,,delta,21,22,21,21,0,0.314285714286,0.314285714286,positive,1,0.52,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__delta_to_delta__hrv_time__RMSSD_ms,,,,delta,21,22,21,21,0,-0.0792207792208,0.0792207792208,negative,0.809523809524,0.298311688312,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__delta_to_delta__hrv_time__SDNN_ms,,,,delta,21,22,21,21,0,0.0714285714286,0.0714285714286,positive,0.904761904762,0.321428571429,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__delta_to_delta__hrv_time__pNN50_percent,,,,delta,21,22,21,21,0,0.135064935065,0.135064935065,positive,0.952380952381,0.38025974026,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_freq__HF_power,,,,delta,21,22,21,21,0,0.255844155844,0.255844155844,positive,1,0.479090909091,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_freq__LF_HF_ratio,,,,delta,21,22,21,21,0,0.00779220779221,0.00779220779221,positive,0.428571428571,0.134025974026,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_freq__LF_power,,,,delta,21,22,21,21,0,0.233766233766,0.233766233766,positive,1,0.463636363636,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_time__MeanHR_bpm,,,,delta,21,22,21,21,0,-0.320779220779,0.320779220779,negative,1,0.524545454545,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_time__MeanNN_ms,,,,delta,21,22,21,21,0,0.28961038961,0.28961038961,positive,1,0.502727272727,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_time__RMSSD_ms,,,,delta,21,22,21,21,0,0.00779220779221,0.00779220779221,positive,0.428571428571,0.134025974026,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_time__SDNN_ms,,,,delta,21,22,21,21,0,-0.0272727272727,0.0272727272727,negative,0.761904761905,0.247662337662,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_time__pNN50_percent,,,,delta,21,22,21,21,0,0.0779220779221,0.0779220779221,positive,0.904761904762,0.325974025974,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__ratio_to_delta__hrv_freq__HF_power,,,,delta,21,22,21,21,0,0.255844155844,0.255844155844,positive,1,0.479090909091,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__ratio_to_delta__hrv_freq__LF_HF_ratio,,,,delta,21,22,21,21,0,0.00779220779221,0.00779220779221,positive,0.428571428571,0.134025974026,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__ratio_to_delta__hrv_freq__LF_power,,,,delta,21,22,21,21,0,0.233766233766,0.233766233766,positive,1,0.463636363636,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__ratio_to_delta__hrv_time__MeanHR_bpm,,,,delta,21,22,21,21,0,-0.320779220779,0.320779220779,negative,1,0.524545454545,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__ratio_to_delta__hrv_time__MeanNN_ms,,,,delta,21,22,21,21,0,0.28961038961,0.28961038961,positive,1,0.502727272727,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__ratio_to_delta__hrv_time__RMSSD_ms,,,,delta,21,22,21,21,0,0.00779220779221,0.00779220779221,positive,0.428571428571,0.134025974026,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__ratio_to_delta__hrv_time__SDNN_ms,,,,delta,21,22,21,21,0,-0.0272727272727,0.0272727272727,negative,0.761904761905,0.247662337662,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__ratio_to_delta__hrv_time__pNN50_percent,,,,delta,21,22,21,21,0,0.0779220779221,0.0779220779221,positive,0.904761904762,0.325974025974,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_freq__HF_nu,,,,delta,20,21,21,20,0.0454545454545,0.0872180451128,0.0872180451128,positive,0.9,0.331052631579,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_freq__HF_peak_Hz,,,,delta,20,21,21,8,0.0454545454545,-0.0283687781704,0.0283687781704,negative,0.75,0.244858144719,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_freq__HF_power,,,,delta,20,21,21,20,0.0454545454545,0.189473684211,0.189473684211,positive,1,0.432631578947,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_freq__LF_HF_ratio,,,,delta,20,21,21,20,0.0454545454545,-0.0706766917293,0.0706766917293,negative,0.9,0.319473684211,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_freq__LF_nu,,,,delta,20,21,21,20,0.0454545454545,-0.0872180451128,0.0872180451128,negative,0.9,0.331052631579,passed_single_target,
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_freq__LF_peak_Hz,,,,delta,20,21,21,6,0.0454545454545,-0.023541688141,0.023541688141,negative,0.65,0.211479181699,passed_single_target,
